workload,process,instances,host_ns_total,host_share_pct,host_ns_per_instance,gpu_ns_total,gpu_share_pct,cuda_api_ns_total,cuda_api_share_of_host_pct,kernel_launches,gpu_over_host_pct
planner_debate,mir_operator:prefill_layer15,15,16298080,0.03,1086538.7,9868384,0.08,3765479,23.1,675,60.5
planner_debate,mir_operator:prefill_layer11,15,16262135,0.03,1084142.3,9890788,0.08,3739373,23.0,675,60.8
planner_debate,mir_operator:prefill_layer09,15,16260661,0.03,1084044.1,9972350,0.08,3760022,23.1,675,61.3
planner_debate,mir_operator:prefill_layer10,15,16258827,0.03,1083921.8,9870073,0.08,3726789,22.9,675,60.7
planner_debate,mir_operator:prefill_layer32,15,16253515,0.03,1083567.7,9898526,0.08,3728173,22.9,675,60.9
planner_debate,mir_operator:prefill_layer14,15,16250356,0.03,1083357.1,9855677,0.08,3745973,23.1,675,60.6
planner_debate,mir_operator:prefill_layer12,15,16245824,0.03,1083054.9,10077084,0.08,3732170,23.0,675,62.0
planner_debate,mir_operator:prefill_layer16,15,16241161,0.03,1082744.1,9912349,0.08,3719961,22.9,675,61.0
planner_debate,mir_operator:prefill_layer30,15,16225488,0.03,1081699.2,10092644,0.08,3730843,23.0,675,62.2
planner_debate,mir_operator:prefill_layer13,15,16207438,0.03,1080495.9,9852824,0.08,3740385,23.1,675,60.8
planner_debate,mir_operator:prefill_layer31,15,16184905,0.03,1078993.7,9864597,0.08,3707121,22.9,675,60.9
planner_debate,pre_d2h_alloc,15,8052760,0.02,536850.7,11201,0.0,426502,5.3,0,0.1
planner_debate,mir_operator:prefill_head,15,4174757,0.01,278317.1,29647990,0.24,768937,18.4,135,710.2
planner_debate,dag_schedule_gap,18,4006012,0.01,222556.2,0,0.0,97967,2.4,0,0.0
planner_debate,weight_init,15,3219218,0.01,214614.5,0,0.0,38516,1.2,0,0.0
planner_debate,d2h_stage,15,2221086,0.0,148072.4,14240,0.0,601950,27.1,0,0.6
planner_debate,host_input_generate,15,2159174,0.0,143944.9,0,0.0,81302,3.8,0,0.0
planner_debate,h2d_stage,15,1642968,0.0,109531.2,7296,0.0,578308,35.2,0,0.4
planner_debate,mir_operator:prefill_embed,15,1504933,0.0,100328.9,34912,0.0,274803,18.3,15,2.3
planner_debate,agent_tool_execute_cpu,3,1274159,0.0,424719.7,0,0.0,0,0.0,0,0.0
planner_debate,iteration_tail_sync,3,704210,0.0,234736.7,0,0.0,77988,11.1,0,0.0
planner_debate,checksum_complete,15,697938,0.0,46529.2,0,0.0,46475,6.7,0,0.0
planner_debate,adapter_dispatch,15,87726,0.0,5848.4,0,0.0,0,0.0,0,0.0
