workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool_L_it1,measured,1,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3727953625,3728189738,236113,133020,133020,1,0,128263,8,cudaEventSynchronize,107850,copy
react_tool_L_it1,measured,1,answer,llm,pre_d2h_alloc,,,,gap_between_markers,3728189738,3728205733,15995,0,0,0,0,0,0,,15995,
react_tool_L_it1,measured,1,answer,llm,d2h_stage,,,,host_event,3728205733,3729092829,887096,832744,832744,0,1,838126,6,cudaEventSynchronize,48970,memcpy
react_tool_L_it1,measured,1,answer,llm,checksum_complete,,,,gap_between_markers,3729092829,3729182564,89735,0,0,0,0,2045,2,cudaEventDestroy,87690,
react_tool_L_it1,measured,1,,dag,iteration_tail_sync,,,,gap_to_phase_end,3729182564,3729246303,63739,0,0,0,0,12913,3,cudaDeviceSynchronize,50826,
react_tool_L_it1,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,3729271270,3729287285,16015,0,0,0,0,0,0,,16015,
react_tool_L_it1,measured,2,plan,llm,adapter_dispatch,,,,gap_between_markers,3729287285,3730339570,1052285,0,0,0,0,0,0,,1052285,
react_tool_L_it1,measured,2,plan,llm,token_preprocess_cpu,,,,host_event,3730339570,3730758128,418558,0,0,0,0,0,0,,418558,
react_tool_L_it1,measured,2,plan,llm,host_input_generate,,,,gap_between_markers,3730758128,3813300208,82542080,0,0,0,0,9861,2,cudaEventQuery,82532219,
react_tool_L_it1,measured,2,plan,llm,h2d_stage,,,,host_event,3813300208,3814282597,982389,827400,827400,0,1,859990,6,cudaEventSynchronize,122399,memcpy
react_tool_L_it1,measured,2,plan,llm,weight_init,,,,gap_between_markers,3814282597,3814483291,200694,31679,31679,2,0,43831,7,cudaLaunchKernel,156863,elementwise_binary|rng_init
react_tool_L_it1,measured,2,plan,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3814483291,3814788233,304942,142235,142235,7,0,73979,14,cudaLaunchKernel,230963,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3814788233,3814799225,10992,0,0,0,0,0,0,,10992,
react_tool_L_it1,measured,2,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3814799225,3814902111,102886,11360,11360,1,0,23343,8,cudaLaunchKernel,79543,elementwise_binary
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3814902111,3814909514,7403,0,0,0,0,0,0,,7403,
react_tool_L_it1,measured,2,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3814909514,3815132626,223112,146908,146908,7,0,69429,14,cudaLaunchKernel,153683,copy|elementwise_binary|elementwise_unary|reduce
