workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
planner_debate,critic-b,mir_operator:RMSNormOp,8,RMSNormOp,ve,20,249845.5,207117,424758,19085.0,72796.0,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|reduce,7
planner_debate,critic-b,mir_operator:LinearOp,10,LinearOp,me,20,145627.0,122048,210264,19724.5,30927.5,cudaEventRecord,gemm,1
planner_debate,critic-b,mir_operator:LinearOp,11,LinearOp,me,20,103293.5,96239,178089,19660.5,25575.0,cudaLaunchKernel,gemm,1
planner_debate,critic-b,mir_operator:LinearOp,12,LinearOp,me,20,97183.5,94468,171956,19660.5,25682.5,cudaLaunchKernel,gemm,1
planner_debate,critic-b,mir_operator:ViewOp,13,ViewOp,de,20,77590.0,67811,440153,0.0,14713.5,cudaEventRecord,,0
planner_debate,critic-b,mir_operator:TransposeOp,14,TransposeOp,de,20,131606.5,120808,221822,12446.0,28662.0,cudaLaunchKernel,copy,1
planner_debate,critic-b,pre_d2h_alloc,,,,20,14102.5,9559,22260,0.0,0.0,,,0
planner_debate,critic-b,d2h_stage,,,,20,219117.5,141623,225251,162019.0,169507.5,cudaEventSynchronize,memcpy,0
planner_debate,critic-b,checksum_complete,,,,20,80958.0,58815,105131,0.0,1948.0,cudaEventDestroy,,0
planner_debate,planner-tool,agent_tool_execute_cpu,,,,20,350298.5,276875,422485,0.0,0.0,,,0
planner_debate,critic-merge,adapter_dispatch,,,,20,1316727.5,1240096,2230748,0.0,0.0,,,0
planner_debate,critic-merge,token_preprocess_cpu,,,,20,171991.5,129925,274485,0.0,0.0,,,0
planner_debate,critic-merge,host_input_generate,,,,20,9180086.5,8869056,12030494,0.0,10098.0,cudaEventQuery,,0
planner_debate,critic-merge,h2d_stage,,,,20,266916.0,179142,336623,151029.5,170626.0,cudaEventSynchronize,memcpy,0
planner_debate,critic-merge,weight_init,,,,20,175141.5,127567,261325,7070.0,38039.0,cudaLaunchKernel,elementwise_binary|rng_init,2
planner_debate,critic-merge,mir_operator:RMSNormOp,6,RMSNormOp,ve,20,304871.0,238826,383583,19390.0,79832.0,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|reduce,7
planner_debate,critic-merge,inter_operator_dispatch,,,,140,8068.0,5206,25220,0.0,0.0,,,0
planner_debate,critic-merge,mir_operator:AddOp,7,AddOp,ve,20,105360.5,95468,136746,2048.0,27240.0,cudaLaunchKernel,elementwise_binary,1
planner_debate,critic-merge,mir_operator:RMSNormOp,8,RMSNormOp,ve,20,242069.0,212344,291704,19149.0,71460.0,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|reduce,7
planner_debate,critic-merge,mir_operator:LinearOp,10,LinearOp,me,20,149934.0,117992,340985,19820.5,30653.0,cudaLaunchKernel,gemm,1
planner_debate,critic-merge,mir_operator:LinearOp,11,LinearOp,me,20,103760.0,96442,138657,19676.5,25845.5,cudaLaunchKernel,gemm,1
planner_debate,critic-merge,mir_operator:LinearOp,12,LinearOp,me,20,98807.0,91635,219127,19676.0,25501.0,cudaLaunchKernel,gemm,1
planner_debate,critic-merge,mir_operator:ViewOp,13,ViewOp,de,20,76091.5,68876,94159,0.0,14597.5,cudaEventRecord,,0
planner_debate,critic-merge,mir_operator:TransposeOp,14,TransposeOp,de,20,130796.0,113704,153015,12381.5,28452.5,cudaLaunchKernel,copy,1
planner_debate,critic-merge,pre_d2h_alloc,,,,20,14035.0,10835,18710,0.0,0.0,,,0
planner_debate,critic-merge,d2h_stage,,,,20,219933.5,143671,230757,162051.5,169738.0,cudaEventSynchronize,memcpy,0
planner_debate,critic-merge,checksum_complete,,,,20,78819.0,59682,109953,0.0,1941.0,cudaEventDestroy,,0
planner_debate,planner-final,adapter_dispatch,,,,20,1163212.0,960053,1248339,0.0,0.0,,,0
planner_debate,planner-final,token_preprocess_cpu,,,,20,342945.0,275108,420653,0.0,0.0,,,0
planner_debate,planner-final,host_input_generate,,,,20,7103445.5,6901219,12535138,0.0,8876.0,cudaEventQuery,,0
planner_debate,planner-final,h2d_stage,,,,20,227257.0,171168,284131,116395.5,134432.0,cudaEventSynchronize,memcpy,0
planner_debate,planner-final,weight_init,,,,20,176425.5,130907,253713,6751.0,39138.5,cudaLaunchKernel,elementwise_binary|rng_init,2
planner_debate,planner-final,mir_operator:RMSNormOp,6,RMSNormOp,ve,20,296318.5,268349,447571,17756.0,79114.5,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|reduce,7
planner_debate,planner-final,inter_operator_dispatch,,,,140,8203.5,5937,46444,0.0,0.0,,,0
planner_debate,planner-final,mir_operator:AddOp,7,AddOp,ve,20,105603.5,100659,177481,1696.0,27130.0,cudaLaunchKernel,elementwise_binary,1
planner_debate,planner-final,mir_operator:RMSNormOp,8,RMSNormOp,ve,20,249216.5,225676,368951,17485.5,74430.0,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|reduce,7
planner_debate,planner-final,mir_operator:LinearOp,10,LinearOp,me,20,146806.5,120413,214448,14557.0,30478.0,cudaLaunchKernel,gemm,1
planner_debate,planner-final,mir_operator:LinearOp,11,LinearOp,me,20,102235.0,96418,165297,14590.0,25255.5,cudaLaunchKernel,gemm,1
planner_debate,planner-final,mir_operator:LinearOp,12,LinearOp,me,20,96435.0,92792,252288,14525.5,25100.0,cudaLaunchKernel,gemm,1
planner_debate,planner-final,mir_operator:ViewOp,13,ViewOp,de,20,76493.5,69165,197308,0.0,14524.5,cudaEventRecord,,0
planner_debate,planner-final,mir_operator:TransposeOp,14,TransposeOp,de,20,130044.5,113687,185561,12094.0,28516.5,cudaLaunchKernel,copy,1
planner_debate,planner-final,pre_d2h_alloc,,,,20,13826.5,11806,40770,0.0,0.0,,,0
planner_debate,planner-final,d2h_stage,,,,20,180353.5,124623,199622,123674.0,130478.0,cudaEventSynchronize,memcpy,0
planner_debate,planner-final,checksum_complete,,,,20,78318.0,60286,108196,0.0,2038.0,cudaEventDestroy,,0
planner_debate,,dag_schedule_gap,,,,120,39229.5,10475,2250080,0.0,4404.5,,,0
planner_debate,,iteration_tail_sync,,,,20,68240.0,53013,85430,0.0,15006.0,cudaDeviceSynchronize,,0
