workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
planner_debate,measured,0,planner-final,llm,weight_init,,,,gap_between_markers,3694500318,3694677615,177297,6751,6751,2,0,43786,7,cudaLaunchKernel,133511,elementwise_binary|rng_init
planner_debate,measured,0,planner-final,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3694677615,3694962831,285216,17662,17662,7,0,70917,14,cudaLaunchKernel,214299,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3694962831,3694974107,11276,0,0,0,0,0,0,,11276,
planner_debate,measured,0,planner-final,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3694974107,3695074766,100659,1695,1695,1,0,24494,8,cudaLaunchKernel,76165,elementwise_binary
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695074766,3695082188,7422,0,0,0,0,0,0,,7422,
planner_debate,measured,0,planner-final,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3695082188,3695319827,237639,17468,17468,7,0,76016,14,cudaLaunchKernel,161623,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695319827,3695328950,9123,0,0,0,0,0,0,,9123,
planner_debate,measured,0,planner-final,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3695328950,3695475728,146778,14557,14557,1,0,26521,8,cudaLaunchKernel,120257,gemm
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695475728,3695482990,7262,0,0,0,0,0,0,,7262,
planner_debate,measured,0,planner-final,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3695482990,3695580218,97228,14589,14589,1,0,23422,8,cudaLaunchKernel,73806,gemm
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695580218,3695586815,6597,0,0,0,0,0,0,,6597,
