workload,phase,iteration,call_id,op_index,op_type,kind,family,name,correlation_id,api_name,api_start,api_end,gpu_start,gpu_end,gpu_ns,stream,grid,block,registers,static_smem,dynamic_smem,bytes
react_moa_mcts,warmup,0,react-plan,11,LinearOp,memset,memset,memset,2491,cudaMemsetAsync_v3020,3229440642,3229455699,3229456618,3229457034,416,7,0x0x0,0x0x0,0,0,0,576
react_moa_mcts,warmup,0,react-plan,11,LinearOp,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),2492,cuLaunchKernel,3229456869,3229478089,3229475463,3229487781,12318,7,96x2x2,128x1x1,96,0,49152,0
react_moa_mcts,warmup,0,react-plan,12,LinearOp,memset,memset,memset,2544,cudaMemsetAsync_v3020,3229625666,3229633381,3229634510,3229634958,448,7,0x0x0,0x0x0,0,0,0,576
react_moa_mcts,warmup,0,react-plan,12,LinearOp,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),2545,cuLaunchKernel,3229633909,3229648019,3229647180,3229659466,12286,7,96x2x2,128x1x1,96,0,49152,0
react_moa_mcts,warmup,0,react-plan,14,TransposeOp,kernel,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",2624,cudaLaunchKernel_v7000,3230134832,3230284434,3230274887,3230284230,9343,7,1152x1x1,128x1x1,16,0,0,0
react_moa_mcts,warmup,0,moa-map0,,call_overhead,memcpy,memcpy,memcpy_Device-to-Host,2672,cudaMemcpyAsync_v3020,3232268379,3232298205,3232296259,3232387412,91153,7,0x0x0,0x0x0,0,0,0,1179648
react_moa_mcts,warmup,0,moa-map0,,call_overhead,memcpy,memcpy,memcpy_Host-to-Device,2736,cudaMemcpyAsync_v3020,3246583533,3246606264,3246605516,3246743798,138282,7,0x0x0,0x0x0,0,0,0,2097152
react_moa_mcts,warmup,0,moa-map0,,call_overhead,kernel,rng_init,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<c10::Half, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",2789,cudaLaunchKernel_v7000,3246870164,3246899358,3246960563,3246965586,5023,7,768x1x1,256x1x1,40,0,0,0
react_moa_mcts,warmup,0,moa-map0,,call_overhead,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",2799,cudaLaunchKernel_v7000,3246954679,3246966814,3246966994,3246968978,1984,7,1024x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,copy,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)8, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",2822,cudaLaunchKernel_v7000,3247100917,3247114610,3247113627,3247117978,4351,7,1024x1x1,128x1x1,38,0,0,0
