workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
react_moa_mcts,warmup,mcts-critic,6,RMSNormOp,ve,5,19305.6,19325,19130,19421,97.5,258667,253568,245251,285583,7,7.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-critic,7,AddOp,ve,5,2060.8,2048,2016,2112,32.6,105203.4,99470,96597,126934,1,2.0,elementwise_binary
react_moa_mcts,warmup,mcts-critic,8,RMSNormOp,ve,5,19062.8,19069,18973,19164,61.7,221804.8,223264,212615,231619,7,8.6,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-critic,10,LinearOp,me,5,20157,20189,19965,20253,99.1,130562.8,131102,119766,143658,1,15.4,gemm
react_moa_mcts,warmup,mcts-critic,11,LinearOp,me,5,20156.6,20157,20093,20220,45.1,104316.2,99423,97822,124999,1,19.3,gemm
react_moa_mcts,warmup,mcts-critic,12,LinearOp,me,5,20009.6,20029,19869,20124,87.0,94013.2,93595,92731,96519,1,21.3,gemm
react_moa_mcts,warmup,mcts-critic,13,ViewOp,de,5,0,0,0,0,0.0,69352,68988,67316,71097,0,0.0,
react_moa_mcts,warmup,mcts-critic,14,TransposeOp,de,5,12356.6,12350,12222,12542,115.3,119549.8,118428,116306,125487,1,10.3,copy
react_moa_mcts,warmup,mcts-critic,,call_overhead,,5,327109,318539,282515,402686,42291.4,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,mcts-root,6,RMSNormOp,ve,5,19402.6,19390,19358,19485,47.3,280447.2,288351,252110,302354,7,6.9,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-root,7,AddOp,ve,5,2092.4,2080,2079,2112,16.0,100957.8,101185,97135,103623,1,2.1,elementwise_binary
react_moa_mcts,warmup,mcts-root,8,RMSNormOp,ve,5,19165.4,19198,18974,19324,119.1,224644.2,221949,214096,242390,7,8.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-root,10,LinearOp,me,5,20195,20189,20124,20285,55.2,129974.4,131725,117600,139388,1,15.5,gemm
react_moa_mcts,warmup,mcts-root,11,LinearOp,me,5,20220.8,20221,20156,20317,60.9,102819.2,101506,96084,115292,1,19.7,gemm
react_moa_mcts,warmup,mcts-root,12,LinearOp,me,5,19971,19996,19805,20061,89.0,94168.2,93864,92590,97015,1,21.2,gemm
react_moa_mcts,warmup,mcts-root,13,ViewOp,de,5,0,0,0,0,0.0,76642.6,72438,71095,87511,0,0.0,
react_moa_mcts,warmup,mcts-root,14,TransposeOp,de,5,12561.2,12606,12254,12766,201.0,132401.6,128642,117045,156528,1,9.5,copy
react_moa_mcts,warmup,mcts-root,,call_overhead,,5,249669,243193,205567,320493,40926.9,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,moa-map0,6,RMSNormOp,ve,5,19433.6,19358,19228,19931,253.3,358491.4,267114,257090,714644,7,5.4,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map0,7,AddOp,ve,5,2105.4,2112,2079,2112,13.2,104459.8,100264,97685,123496,1,2.0,elementwise_binary
react_moa_mcts,warmup,moa-map0,8,RMSNormOp,ve,5,18998.8,19069,18781,19101,123.4,241874.6,236539,214209,294836,7,7.9,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map0,10,LinearOp,me,5,20099.2,20093,20061,20157,37.2,177262.8,126228,121859,366252,1,11.3,gemm
react_moa_mcts,warmup,moa-map0,11,LinearOp,me,5,20163.2,20157,20060,20285,74.4,108784.8,100270,98074,134203,1,18.5,gemm
react_moa_mcts,warmup,moa-map0,12,LinearOp,me,5,20016.2,19997,19997,20061,25.6,102512.6,107733,92631,109451,1,19.5,gemm
react_moa_mcts,warmup,moa-map0,13,ViewOp,de,5,0,0,0,0,0.0,73189.6,71490,67888,82773,0,0.0,
react_moa_mcts,warmup,moa-map0,14,TransposeOp,de,5,12407.6,12350,12222,12702,178.1,130115.4,123334,115511,166282,1,9.5,copy
react_moa_mcts,warmup,moa-map0,,call_overhead,,5,196608.4,195200,168677,236442,26017.6,,,,,2,,elementwise_binary|memcpy|rng_init
