workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
planner_debate_L_it1,measured,0,critic-merge,13,ViewOp,de,nvtx_operator_range,142360,5350027629,0,0,0,0,0,,,,
planner_debate_L_it1,measured,0,critic-merge,14,TransposeOp,de,nvtx_operator_range,319572,5350175318,226362,226362,0,1,0,10158,226362,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,0,planner-final,6,RMSNormOp,ve,nvtx_operator_range,427998,5441399198,319799,319799,0,7,0,9488,323926,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,0,planner-final,7,AddOp,ve,nvtx_operator_range,85207,5441838139,14752,14752,0,1,0,7854,14752,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L_it1,measured,0,planner-final,8,RMSNormOp,ve,nvtx_operator_range,357523,5441930209,292760,292760,0,7,0,7675,296824,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,0,planner-final,10,LinearOp,me,nvtx_operator_range,759583,5442294537,635630,635630,0,1,0,9785,635630,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,0,planner-final,11,LinearOp,me,nvtx_operator_range,704125,5443061035,633198,633198,0,1,0,6848,633198,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,0,planner-final,12,LinearOp,me,nvtx_operator_range,697491,5443771615,634478,634478,0,1,0,6648,634478,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,0,planner-final,13,ViewOp,de,nvtx_operator_range,62485,5444476018,0,0,0,0,0,,,,
planner_debate_L_it1,measured,0,planner-final,14,TransposeOp,de,nvtx_operator_range,263670,5444543224,177627,177627,0,1,0,10010,177627,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,1,planner-seed,,call_overhead,,gap_before_operator,,,1550804,42783,1508021,2,1,19963,1739375,elementwise_binary|memcpy|rng_init,"memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
planner_debate_L_it1,measured,1,critic-a,,call_overhead,,gap_before_operator,,,2580886,55295,2525591,2,2,9668,115186030,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
planner_debate_L_it1,measured,1,critic-b,,call_overhead,,gap_before_operator,,,3054825,56446,2998379,2,2,9916,115961463,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
planner_debate_L_it1,measured,1,critic-merge,,call_overhead,,gap_before_operator,,,3028777,55326,2973451,2,2,17529,121021702,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
planner_debate_L_it1,measured,1,planner-final,,call_overhead,,gap_before_operator,,,3864818,43359,3821459,2,3,19795,97105967,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
planner_debate_L_it1,measured,1,planner-seed,6,RMSNormOp,ve,nvtx_operator_range,424489,5533833810,321303,321303,0,7,0,9581,325911,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,planner-seed,7,AddOp,ve,nvtx_operator_range,79668,5534267654,14816,14816,0,1,0,7956,14816,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L_it1,measured,1,planner-seed,8,RMSNormOp,ve,nvtx_operator_range,352599,5534353213,290295,290295,0,7,0,6732,294871,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,planner-seed,10,LinearOp,me,nvtx_operator_range,751165,5534713215,636366,636366,0,1,0,8141,636366,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,1,planner-seed,11,LinearOp,me,nvtx_operator_range,698099,5535470524,635470,635470,0,1,0,6539,635470,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,1,planner-seed,12,LinearOp,me,nvtx_operator_range,699798,5536174900,635374,635374,0,1,0,7405,635374,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L_it1,measured,1,planner-seed,13,ViewOp,de,nvtx_operator_range,63228,5536882071,0,0,0,0,0,,,,
planner_debate_L_it1,measured,1,planner-seed,14,TransposeOp,de,nvtx_operator_range,262803,5536950637,177211,177211,0,1,0,9280,177211,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,1,critic-a,6,RMSNormOp,ve,nvtx_operator_range,622449,5652395506,515570,515570,0,7,0,9256,519921,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,critic-a,7,AddOp,ve,nvtx_operator_range,91888,5653028692,27487,27487,0,1,0,8126,27487,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L_it1,measured,1,critic-a,8,RMSNormOp,ve,nvtx_operator_range,557366,5653126998,490226,490226,0,7,0,7392,494386,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,critic-a,10,LinearOp,me,nvtx_operator_range,979584,5653692243,852776,851912,864,1,1,15225,870568,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-a,11,LinearOp,me,nvtx_operator_range,922535,5654678868,852744,851880,864,1,1,5797,863143,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-a,12,LinearOp,me,nvtx_operator_range,921924,5655608613,852936,852072,864,1,1,5135,862344,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-a,13,ViewOp,de,nvtx_operator_range,62463,5656537291,0,0,0,0,0,,,,
planner_debate_L_it1,measured,1,critic-a,14,TransposeOp,de,nvtx_operator_range,313596,5656605146,226746,226746,0,1,0,8679,226746,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,1,critic-b,6,RMSNormOp,ve,nvtx_operator_range,627811,5772887622,517585,517585,0,7,0,10726,521745,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,critic-b,7,AddOp,ve,nvtx_operator_range,99667,5773525708,26911,26911,0,1,0,8862,26911,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L_it1,measured,1,critic-b,8,RMSNormOp,ve,nvtx_operator_range,558239,5773632485,490066,490066,0,7,0,7734,494130,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,critic-b,10,LinearOp,me,nvtx_operator_range,990592,5774198794,852711,851847,864,1,1,16383,873319,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-b,11,LinearOp,me,nvtx_operator_range,929218,5775196521,851592,850728,864,1,1,6597,861704,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-b,12,LinearOp,me,nvtx_operator_range,920599,5776133406,851912,851048,864,1,1,5807,861191,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,1,critic-b,13,ViewOp,de,nvtx_operator_range,66730,5777061091,0,0,0,0,0,,,,
planner_debate_L_it1,measured,1,critic-b,14,TransposeOp,de,nvtx_operator_range,318110,5777133287,226714,226714,0,1,0,10426,226714,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,1,critic-merge,6,RMSNormOp,ve,nvtx_operator_range,648667,5898501003,517297,517297,0,7,0,10335,521457,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,1,critic-merge,7,AddOp,ve,nvtx_operator_range,102245,5899170297,26975,26975,0,1,0,8363,26975,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
