workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
react_tool,12,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(576, 1, 1)","(128, 1, 1)",profiled,5.216,3.2,2.674105,0.0,24.398651,0.0,1241216.0,0.0,23.835286,86.097126,6.487217,35.501455,100.0,0.38,38.0,,long_scoreboard=13.94; wait=4.51; imc_miss=3.01,"latency/launch-bound: 0.38 waves per SM, no unit above 30 % of peak"
react_tool,13,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(576, 1, 1)","(128, 1, 1)",profiled,4.416,2.11,1.675441,0.0,54.967262,0.0,2364032.0,0.0,25.229186,51.346851,12.10041,25.315839,100.0,0.38,20.0,,long_scoreboard=144.85; imc_miss=16.47; wait=2.34,"underutilised: SM 2 %, DRAM 55 %, L2 25 %, occ 25 %"
react_tool,14,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(48, 1, 1)","(32, 16, 1)",profiled,5.728,2.88,2.674178,0.0,43.133706,0.0,2409856.0,0.0,16.995017,20.251856,13.941404,33.234686,100.0,0.12,26.0,,long_scoreboard=24.47; imc_miss=9.24; wait=2.86,"underutilised: SM 3 %, DRAM 43 %, L2 17 %, occ 33 %"
react_tool,15,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.92,1.12,0.017036,0.0,0.429336,0.0,7808.0,0.0,0.753685,86.778737,71.045328,8.294789,100.0,0.0,20.0,,imc_miss=8.55; long_scoreboard=5.27; wait=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,16,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.952,1.18,0.024931,0.0,0.48913,0.0,9216.0,0.0,0.885119,88.025767,67.044959,8.310599,100.0,0.0,26.0,,imc_miss=5.97; long_scoreboard=3.72; wait=1.97,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,17,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(2304, 1, 1)","(128, 1, 1)",profiled,4.736,2.94,14.023964,0.0,51.189819,0.0,2373504.0,0.0,26.032293,52.130951,11.959521,68.62657,100.0,1.5,16.0,,long_scoreboard=32.52; imc_miss=4.59; wait=2.33,"underutilised: SM 14 %, DRAM 51 %, L2 26 %, occ 69 %"
react_tool,18,plan,768,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(576, 1, 1)","(128, 1, 1)",profiled,4.48,1.73,1.352045,0.0,54.48408,0.0,2364032.0,1536.0,21.407666,36.147301,7.715515,24.161032,100.0,0.38,22.0,,long_scoreboard=159.24; imc_miss=20.72; wait=3.06,"underutilised: SM 1 %, DRAM 54 %, L2 21 %, occ 24 %"
react_tool,20,plan,768,mir_operator:LinearOp,10,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(96, 2, 2)","(128, 1, 1)",profiled,13.408,12.41,21.078583,28.658183,18.29273,0.0,2392192.0,14464.0,49.601078,94.540836,29.877313,15.030422,16.666667,1.5,96.0,67.6,math_pipe_throttle=4.00; barrier=1.48; long_scoreboard=1.12,"underutilised: SM 21 %, DRAM 18 %, L2 50 %, occ 15 %"
react_tool,22,plan,768,mir_operator:LinearOp,11,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(96, 2, 2)","(128, 1, 1)",profiled,13.376,12.32,21.047563,28.804285,18.286133,0.0,2392064.0,4736.0,49.514006,94.566828,30.02937,15.025576,16.666667,1.5,96.0,67.7,math_pipe_throttle=4.02; barrier=1.49; long_scoreboard=1.10,"underutilised: SM 21 %, DRAM 18 %, L2 50 %, occ 15 %"
react_tool,24,plan,768,mir_operator:LinearOp,12,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(96, 2, 2)","(128, 1, 1)",profiled,13.344,12.38,21.048194,28.3712,18.391907,0.0,2392064.0,14080.0,49.851952,94.492433,29.578025,15.054294,16.666667,1.5,96.0,67.9,math_pipe_throttle=3.98; barrier=1.48; long_scoreboard=1.16,"underutilised: SM 21 %, DRAM 18 %, L2 50 %, occ 15 %"
