workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool,measured,2,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3443765022,3443885019,119997,12862,12862,1,1,34374,10,cuLaunchKernel,85623,gemm|memset
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3443885019,3443894055,9036,0,0,0,0,0,0,,9036,
react_tool,measured,2,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3443894055,3444002123,108068,12702,12702,1,1,30955,10,cuLaunchKernel,77113,gemm|memset
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3444002123,3444009668,7545,0,0,0,0,0,0,,7545,
react_tool,measured,2,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3444009668,3444080829,71161,0,0,0,0,13766,7,cudaEventRecord,57395,
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3444080829,3444087028,6199,0,0,0,0,0,0,,6199,
react_tool,measured,2,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3444087028,3444230975,143947,9438,9438,1,0,44643,8,cudaEventRecord,99304,copy
react_tool,measured,2,answer,llm,pre_d2h_alloc,,,,gap_between_markers,3444230975,3444245293,14318,0,0,0,0,0,0,,14318,
react_tool,measured,2,answer,llm,d2h_stage,,,,host_event,3444245293,3444421053,175760,90414,90414,0,1,97804,6,cudaEventSynchronize,77956,memcpy
react_tool,measured,2,answer,llm,checksum_complete,,,,gap_between_markers,3444421053,3444496492,75439,0,0,0,0,2184,2,cudaEventDestroy,73255,
react_tool,measured,2,,dag,iteration_tail_sync,,,,gap_to_phase_end,3444496492,3444564173,67681,0,0,0,0,10319,3,cudaDeviceSynchronize,57362,
react_tool,measured,3,,dag,dag_schedule_gap,,,,gap_between_markers,3444585683,3444595838,10155,0,0,0,0,0,0,,10155,
react_tool,measured,3,plan,llm,adapter_dispatch,,,,gap_between_markers,3444595838,3445759987,1164149,0,0,0,0,0,0,,1164149,
react_tool,measured,3,plan,llm,token_preprocess_cpu,,,,host_event,3445759987,3446062293,302306,0,0,0,0,0,0,,302306,
react_tool,measured,3,plan,llm,host_input_generate,,,,gap_between_markers,3446062293,3451175055,5112762,0,0,0,0,8078,2,cudaEventQuery,5104684,
react_tool,measured,3,plan,llm,h2d_stage,,,,host_event,3451175055,3451370960,195905,83407,83407,0,1,99618,6,cudaEventSynchronize,96287,memcpy
react_tool,measured,3,plan,llm,weight_init,,,,gap_between_markers,3451370960,3451524951,153991,4990,4990,2,0,36215,7,cudaLaunchKernel,117776,elementwise_binary|rng_init
react_tool,measured,3,plan,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3451524951,3451795705,270754,15837,15837,7,0,74590,14,cudaLaunchKernel,196164,copy|elementwise_binary|elementwise_unary|reduce
react_tool,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3451795705,3451805917,10212,0,0,0,0,0,0,,10212,
react_tool,measured,3,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3451805917,3451905623,99706,1472,1472,1,0,25801,8,cudaLaunchKernel,73905,elementwise_binary
react_tool,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3451905623,3451912769,7146,0,0,0,0,0,0,,7146,
react_tool,measured,3,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3451912769,3452143763,230994,15517,15517,7,0,71460,14,cudaLaunchKernel,159534,copy|elementwise_binary|elementwise_unary|reduce
react_tool,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3452143763,3452152400,8637,0,0,0,0,0,0,,8637,
react_tool,measured,3,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3452152400,3452330498,178098,12766,12766,1,1,45493,10,cuLaunchKernel,132605,gemm|memset
react_tool,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3452330498,3452340422,9924,0,0,0,0,0,0,,9924,
