workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate_L_it1,78,critic-merge,4096,weight_init,,,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::BUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_","(16384, 1, 1)","(128, 1, 1)",profiled,49.728,20.09,3.86036,0.0,93.504311,0.0,33560320.0,12084864.0,31.792295,50.157799,14.891011,86.996597,100.0,10.67,20.0,,long_scoreboard=174.79; drain=19.28; short_scoreboard=3.59,DRAM-bandwidth-bound
planner_debate_L_it1,79,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,79.232,114.65,26.712093,0.0,85.369019,0.0,33616000.0,32814591.999999996,40.236639,66.914399,22.768131,90.800136,100.0,10.67,38.0,,long_scoreboard=30.02; wait=4.59; no_instruction=1.07,DRAM-bandwidth-bound
planner_debate_L_it1,80,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,117.344,145.05,1.879671,0.0,93.55459,0.0,67117952.0,40798720.0,32.131669,50.086023,13.875856,77.174927,100.0,10.67,20.0,,long_scoreboard=360.42; drain=117.88; mio_throttle=67.28,DRAM-bandwidth-bound
planner_debate_L_it1,81,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,88.096,36.7,2.024235,0.0,90.589512,0.0,67160832.0,11257856.0,30.460389,0.996877,8.29126,66.044612,100.0,0.67,26.0,,long_scoreboard=327.34; barrier=20.80; imc_miss=3.78,DRAM-bandwidth-bound
planner_debate_L_it1,82,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.792,1.28,0.026868,0.0,1.22186,0.0,21120.0,0.0,1.131875,77.613855,20.631296,8.234833,100.0,0.0,20.0,,imc_miss=26.27; long_scoreboard=21.59; no_instruction=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,83,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.12,0.041543,0.0,1.242898,0.0,22400.0,0.0,1.252231,78.786192,19.204801,8.244249,100.0,0.0,26.0,,imc_miss=16.31; long_scoreboard=12.55; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,84,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,122.464,127.8,14.895913,0.0,93.649938,0.0,67136256.0,45593216.0,26.889638,50.530642,13.069313,89.054825,100.0,42.67,16.0,,long_scoreboard=56.42; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,85,critic-merge,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.12,91.9,1.727741,0.0,94.393769,0.0,67114880.0,19275264.0,28.804653,33.494974,9.015271,84.344893,100.0,10.67,22.0,,long_scoreboard=515.66; drain=117.61; short_scoreboard=56.49,DRAM-bandwidth-bound
planner_debate_L_it1,86,critic-merge,4096,mir_operator:AddOp,7,AddOp,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, 2","(16384, 1, 1)","(128, 1, 1)",profiled,50.464,27.3,5.507545,0.0,93.480808,0.0,33561600.0,12799616.0,31.082238,50.150098,20.17594,87.680301,100.0,10.67,22.0,,long_scoreboard=170.17; drain=19.16; short_scoreboard=3.21,DRAM-bandwidth-bound
planner_debate_L_it1,87,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,88.256,88.32,26.749844,0.0,86.141259,0.0,33616128.0,41114240.0,36.135081,66.916114,22.936707,90.725944,100.0,10.67,38.0,,long_scoreboard=29.34; wait=4.59; short_scoreboard=1.35,DRAM-bandwidth-bound
planner_debate_L_it1,88,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,118.208,145.4,1.734376,0.0,93.587956,0.0,67123968.0,41620864.0,27.10058,50.076896,12.806885,77.138589,100.0,10.67,20.0,,long_scoreboard=355.08; drain=109.44; mio_throttle=67.38,DRAM-bandwidth-bound
planner_debate_L_it1,89,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,88.192,36.58,2.167356,0.0,90.749669,0.0,67167616.0,11471488.0,30.420811,1.009023,9.042647,66.112305,100.0,0.67,26.0,,long_scoreboard=327.46; barrier=16.54; imc_miss=3.71,DRAM-bandwidth-bound
planner_debate_L_it1,90,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.25,0.026869,0.0,1.193576,0.0,21120.0,0.0,1.571805,56.044204,20.433684,8.235222,100.0,0.0,20.0,,imc_miss=26.45; long_scoreboard=21.39; no_instruction=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,91,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.888,1.09,0.042012,0.0,1.2317,0.0,22400.0,0.0,1.23407,79.128248,19.002845,8.223535,100.0,0.0,26.0,,imc_miss=16.66; long_scoreboard=12.59; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,92,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,123.296,127.97,15.044477,0.0,93.525925,0.0,67136384.0,46179328.0,26.686813,50.519076,13.212952,88.824051,100.0,42.67,16.0,,long_scoreboard=64.86; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,93,critic-merge,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.824,91.45,1.870722,0.0,94.506389,0.0,67115136.0,19981952.0,28.685691,33.481512,9.760469,84.73565,100.0,10.67,22.0,,long_scoreboard=515.43; drain=116.79; short_scoreboard=56.22,DRAM-bandwidth-bound
planner_debate_L_it1,95,critic-merge,4096,mir_operator:LinearOp,10,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,853.6,852.55,48.803102,49.007263,16.810255,0.0,83232000.0,57844608.0,54.326572,97.157024,30.800339,16.354422,16.666667,12.0,234.0,161.0,math_pipe_throttle=12.11; wait=4.30; barrier=1.08,tensor-core compute-bound
planner_debate_L_it1,97,critic-merge,4096,mir_operator:LinearOp,11,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,853.632,851.5,48.768362,49.00792,14.963351,0.0,77566720.0,48016256.0,54.331089,97.5327,30.817235,16.354387,16.666667,12.0,234.0,161.0,math_pipe_throttle=12.00; wait=4.30; barrier=1.09,tensor-core compute-bound
planner_debate_L_it1,99,critic-merge,4096,mir_operator:LinearOp,12,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,853.856,851.14,48.822837,48.998783,16.718936,0.0,82678016.0,57671936.0,54.328786,97.296777,30.802742,16.348997,16.666667,12.0,234.0,161.0,math_pipe_throttle=12.09; wait=4.30; barrier=1.11,tensor-core compute-bound
planner_debate_L_it1,100,critic-merge,4096,mir_operator:TransposeOp,14,TransposeOp,copy,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::","(32768, 1, 1)","(128, 1, 1)",profiled,228.064,226.17,6.306405,0.0,24.865481,0.0,33572224.0,22171776.0,93.17827,94.09992,46.525028,88.492206,100.0,21.33,16.0,,long_scoreboard=141.61; drain=11.91; short_scoreboard=7.89,L2-bandwidth-bound (working set in L2)
planner_debate_L_it1,103,planner-final,3584,weight_init,,,rng_init,"void at::<unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void templates::normal_and","(768, 1, 1)","(256, 1, 1)",profiled,28.64,28.06,70.350829,0.0,45.399989,0.0,10112.0,12742912.0,37.187451,100.052076,18.07222,67.801166,100.0,1.0,40.0,,not_selected=3.77; math_pipe_throttle=2.14; wait=1.65,SM-issue-bound
planner_debate_L_it1,104,planner-final,3584,weight_init,,,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::BUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_","(12544, 1, 1)","(128, 1, 1)",profiled,36.704,14.91,4.536813,0.0,92.989356,0.0,25695616.0,7806976.0,32.721172,50.206517,17.489182,86.261131,100.0,8.17,20.0,,long_scoreboard=172.84; drain=18.70; short_scoreboard=3.09,DRAM-bandwidth-bound
planner_debate_L_it1,105,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(12544, 1, 1)","(128, 1, 1)",profiled,56.224,84.86,24.293201,0.0,83.590852,0.0,25753216.0,20393856.0,43.577783,66.899553,20.794175,90.951886,100.0,8.17,38.0,,long_scoreboard=25.79; wait=4.59; no_instruction=1.02,DRAM-bandwidth-bound
planner_debate_L_it1,106,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(12544, 1, 1)","(128, 1, 1)",profiled,82.688,71.33,2.05297,0.0,93.403723,0.0,51387008.0,24501888.0,28.76264,50.094008,15.152643,76.870857,100.0,8.17,20.0,,long_scoreboard=341.87; drain=97.10; mio_throttle=54.66,DRAM-bandwidth-bound
planner_debate_L_it1,107,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(224, 1, 1)","(32, 16, 1)",profiled,59.136,20.93,2.149394,0.0,90.280201,0.0,51432192.0,1018496.0000000001,34.737362,1.296717,8.821425,58.182399,100.0,0.58,26.0,,long_scoreboard=279.05; barrier=10.14; imc_miss=4.25,DRAM-bandwidth-bound
planner_debate_L_it1,108,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.824,1.31,0.03113,0.0,1.077836,0.0,19072.0,0.0,1.048572,82.742317,19.524596,8.261832,100.0,0.0,20.0,,imc_miss=21.31; long_scoreboard=14.57; no_instruction=2.34,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,109,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.12,0.048377,0.0,1.150174,0.0,20352.0,0.0,1.211015,80.203193,18.991098,8.26224,100.0,0.0,26.0,,imc_miss=11.63; long_scoreboard=8.73; wait=1.91,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,110,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(50176, 1, 1)","(128, 1, 1)",profiled,91.904,87.26,14.586515,0.0,93.146085,0.0,51413760.0,32728064.000000004,27.445337,50.56924,12.804278,89.601695,100.0,32.67,16.0,,long_scoreboard=49.06; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,111,planner-final,3584,mir_operator:RMSNormOp,6,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(12544, 1, 1)","(128, 1, 1)",profiled,65.536,54.94,1.938826,0.0,93.467716,0.0,51389184.0,8793856.0,31.360028,32.836487,10.103161,83.880845,100.0,8.17,22.0,,long_scoreboard=475.57; drain=106.54; short_scoreboard=50.23,DRAM-bandwidth-bound
planner_debate_L_it1,112,planner-final,3584,mir_operator:AddOp,7,AddOp,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, 2","(12544, 1, 1)","(128, 1, 1)",profiled,36.512,14.75,4.366393,0.0,92.543296,0.0,25696640.0,7463296.0,33.004055,50.175171,15.988311,85.355833,100.0,8.17,22.0,,long_scoreboard=167.98; drain=19.20; short_scoreboard=3.11,DRAM-bandwidth-bound
planner_debate_L_it1,113,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(12544, 1, 1)","(128, 1, 1)",profiled,56.64,50.27,24.549508,0.0,83.261293,0.0,25753472.0,20600448.0,43.242913,67.009274,20.998667,90.358381,100.0,8.17,38.0,,long_scoreboard=25.39; wait=4.59; no_instruction=1.01,DRAM-bandwidth-bound
planner_debate_L_it1,114,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(12544, 1, 1)","(128, 1, 1)",profiled,83.776,72.48,1.876769,0.0,93.280162,0.0,51387648.0,25409536.0,30.077782,50.100036,13.862497,76.855111,100.0,8.17,20.0,,long_scoreboard=335.69; drain=95.09; mio_throttle=53.91,DRAM-bandwidth-bound
planner_debate_L_it1,115,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(224, 1, 1)","(32, 16, 1)",profiled,63.36,22.3,2.233637,0.0,90.012291,0.0,51431680.0,4624000.0,32.429798,1.294702,8.986966,58.170127,100.0,0.58,26.0,,long_scoreboard=278.57; barrier=8.68; imc_miss=4.17,DRAM-bandwidth-bound
planner_debate_L_it1,116,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.18,0.031277,0.0,1.082849,0.0,19072.0,0.0,1.067417,78.597663,19.546959,8.213498,100.0,0.0,20.0,,imc_miss=20.66; long_scoreboard=14.63; no_instruction=2.34,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,117,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.09,0.048322,0.0,1.150174,0.0,20352.0,0.0,1.214444,79.797688,19.267436,8.254411,100.0,0.0,26.0,,imc_miss=11.85; long_scoreboard=8.85; wait=1.91,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,118,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(50176, 1, 1)","(128, 1, 1)",profiled,83.392,87.42,14.821034,0.0,93.385073,0.0,51409536.0,25106816.0,30.376497,50.574679,13.015583,88.47413,100.0,32.67,16.0,,long_scoreboard=48.54; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,119,planner-final,3584,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(12544, 1, 1)","(128, 1, 1)",profiled,68.864,54.65,1.936357,0.0,93.981481,0.0,51392512.0,12216320.0,29.843247,33.496467,10.08871,83.760147,100.0,8.17,22.0,,long_scoreboard=477.26; drain=106.13; short_scoreboard=49.99,DRAM-bandwidth-bound
planner_debate_L_it1,120,planner-final,3584,mir_operator:LinearOp,10,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,638.784,636.4,43.790323,44.873132,12.103678,0.0,51437952.0,24574976.0,91.021748,98.673521,44.873132,16.445568,16.666667,12.25,96.0,144.1,math_pipe_throttle=7.49; long_scoreboard=2.16; barrier=2.11,tensor-core compute-bound
planner_debate_L_it1,121,planner-final,3584,mir_operator:LinearOp,11,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,639.52,633.04,43.799643,44.888796,12.023929,0.0,51446784.0,24150016.0,90.945996,98.662778,44.888796,16.436305,16.666667,12.25,96.0,144.0,math_pipe_throttle=7.53; long_scoreboard=2.11; barrier=2.07,tensor-core compute-bound
planner_debate_L_it1,122,planner-final,3584,mir_operator:LinearOp,12,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,640.768,635.89,43.795059,44.854184,12.046501,0.0,51446912.0,24443776.0,90.861423,98.66625,44.854184,16.440132,16.666667,12.25,96.0,143.7,math_pipe_throttle=7.47; long_scoreboard=2.15; barrier=2.13,tensor-core compute-bound
planner_debate_L_it1,123,planner-final,3584,mir_operator:TransposeOp,14,TransposeOp,copy,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::","(25088, 1, 1)","(128, 1, 1)",profiled,178.56,177.18,6.190715,0.0,22.676159,0.0,25718656.0,14082944.0,91.775239,93.694035,45.752551,88.301539,100.0,16.33,16.0,,long_scoreboard=144.00; drain=11.85; short_scoreboard=7.85,L2-bandwidth-bound (working set in L2)
