workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
planner_debate_L,measured,3,critic-a,8,RMSNormOp,ve,nvtx_operator_range,16102496,9981595615,15799086,15799086,0,224,0,7447,15942282,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,critic-a,10,LinearOp,me,nvtx_operator_range,26162386,9997724352,25850687,25813087,37600,32,32,21200,25938620,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L,measured,3,critic-a,11,LinearOp,me,nvtx_operator_range,26110867,10023913706,25916442,25878717,37725,32,32,13669,25979194,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L,measured,3,critic-a,12,LinearOp,me,nvtx_operator_range,26354456,10050042060,26204051,26163987,40064,32,32,6784,26269424,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L,measured,3,critic-a,13,ViewOp,de,nvtx_operator_range,207640,10076423683,0,0,0,0,0,,,,
planner_debate_L,measured,3,critic-a,14,TransposeOp,de,nvtx_operator_range,7408752,10076642213,7263404,7263404,0,32,0,16468,7284844,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L,measured,3,critic-b,6,RMSNormOp,ve,nvtx_operator_range,16087121,10206276518,15810284,15810284,0,224,0,9129,15953482,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,critic-b,7,AddOp,ve,nvtx_operator_range,788838,10222386051,643755,643755,0,32,0,16005,663434,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L,measured,3,critic-b,8,RMSNormOp,ve,nvtx_operator_range,16343732,10223183720,16120453,16120453,0,224,0,7912,16263103,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,critic-b,10,LinearOp,me,nvtx_operator_range,26039930,10239538894,25773601,25730434,43167,32,32,17029,25845694,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
