lineage,workload,process,iteration,call_id,op_index,host_ns,median_ns,threshold_ns,excess_ns,classification,cuda_api_top,gpu_work_ns
base,react_moa_mcts,adapter_dispatch,16,moa-map1,,1286920,1114569.5,1209413,172350,sporadic,,0
base,react_moa_mcts,adapter_dispatch,16,mcts-actor0,,1308650,1114569.5,1209413,194080,sporadic,,0
base,react_moa_mcts,adapter_dispatch,16,react-answer,,1298946,1114569.5,1209413,184376,sporadic,,0
base,react_moa_mcts,adapter_dispatch,16,mcts-critic,,1218048,1114569.5,1209413,103478,sporadic,,0
base,react_moa_mcts,adapter_dispatch,17,react-plan,,1224918,1114569.5,1209413,110348,sporadic,,0
base,react_moa_mcts,adapter_dispatch,17,moa-map0,,1216934,1114569.5,1209413,102364,sporadic,,0
base,react_moa_mcts,adapter_dispatch,17,mcts-actor0,,1267213,1114569.5,1209413,152644,sporadic,,0
base,react_moa_mcts,adapter_dispatch,18,mcts-actor0,,1276264,1114569.5,1209413,161694,sporadic,,0
base,react_moa_mcts,adapter_dispatch,19,mcts-actor0,,1290012,1114569.5,1209413,175442,sporadic,,0
base,react_moa_mcts,token_preprocess_cpu,13,moa-reduce,,391946,302144.0,386728,89802,sporadic,,0
base,react_moa_mcts,token_preprocess_cpu,14,moa-map1,,400269,302144.0,386728,98125,sporadic,,0
base,react_moa_mcts,token_preprocess_cpu,15,react-plan,,389271,302144.0,386728,87127,sporadic,,0
base,react_moa_mcts,token_preprocess_cpu,15,mcts-root,,410916,302144.0,386728,108772,sporadic,,0
base,react_moa_mcts,h2d_stage,0,mcts-actor1,,252817,169223.0,240720,83594,warm_or_first_iteration,cudaEventSynchronize,96464
base,react_moa_mcts,h2d_stage,2,moa-map0,,573049,169223.0,240720,403826,sporadic,cudaEventSynchronize,92369
base,react_moa_mcts,h2d_stage,12,moa-map0,,438868,169223.0,240720,269645,sporadic,cudaEventSynchronize,108783
base,react_moa_mcts,h2d_stage,12,mcts-root,,261175,169223.0,240720,91952,sporadic,cudaEventSynchronize,137610
base,react_moa_mcts,h2d_stage,12,mcts-actor0,,265560,169223.0,240720,96337,sporadic,cudaEventSynchronize,152936
base,react_moa_mcts,h2d_stage,12,mcts-actor1,,253034,169223.0,240720,83811,sporadic,cudaEventSynchronize,149192
base,react_moa_mcts,h2d_stage,12,moa-reduce,,258905,169223.0,240720,89682,sporadic,cudaEventSynchronize,152263
base,react_moa_mcts,h2d_stage,12,react-answer,,242324,169223.0,240720,73101,sporadic,cudaEventSynchronize,117998
base,react_moa_mcts,h2d_stage,12,mcts-critic,,273265,169223.0,240720,104042,sporadic,cudaEventSynchronize,154439
base,react_moa_mcts,h2d_stage,13,moa-map0,,257682,169223.0,240720,88459,sporadic,cudaEventSynchronize,151656
base,react_moa_mcts,h2d_stage,13,moa-map1,,261042,169223.0,240720,91819,sporadic,cudaEventSynchronize,147465
base,react_moa_mcts,h2d_stage,13,moa-map2,,256982,169223.0,240720,87759,sporadic,cudaEventSynchronize,151784
base,react_moa_mcts,h2d_stage,13,mcts-root,,258464,169223.0,240720,89241,sporadic,cudaEventSynchronize,154824
base,react_moa_mcts,h2d_stage,13,mcts-actor0,,272173,169223.0,240720,102950,sporadic,cudaEventSynchronize,156103
base,react_moa_mcts,h2d_stage,13,mcts-actor1,,260751,169223.0,240720,91528,sporadic,cudaEventSynchronize,157031
base,react_moa_mcts,h2d_stage,13,moa-reduce,,260134,169223.0,240720,90911,sporadic,cudaEventSynchronize,154823
base,react_moa_mcts,h2d_stage,13,mcts-critic,,258179,169223.0,240720,88956,sporadic,cudaEventSynchronize,154439
base,react_moa_mcts,h2d_stage,14,moa-map0,,267765,169223.0,240720,98542,sporadic,cudaEventSynchronize,155943
base,react_moa_mcts,h2d_stage,14,moa-map1,,263387,169223.0,240720,94164,sporadic,cudaEventSynchronize,158086
base,react_moa_mcts,h2d_stage,14,moa-map2,,259585,169223.0,240720,90362,sporadic,cudaEventSynchronize,156711
base,react_moa_mcts,h2d_stage,14,mcts-root,,255960,169223.0,240720,86737,sporadic,cudaEventSynchronize,151879
base,react_moa_mcts,h2d_stage,14,mcts-actor0,,273428,169223.0,240720,104205,sporadic,cudaEventSynchronize,151271
base,react_moa_mcts,h2d_stage,14,mcts-actor1,,258440,169223.0,240720,89217,sporadic,cudaEventSynchronize,153895
base,react_moa_mcts,h2d_stage,14,moa-reduce,,257712,169223.0,240720,88489,sporadic,cudaEventSynchronize,155335
base,react_moa_mcts,h2d_stage,14,mcts-critic,,258055,169223.0,240720,88832,sporadic,cudaEventSynchronize,156935
base,react_moa_mcts,h2d_stage,15,moa-map0,,255155,169223.0,240720,85932,sporadic,cudaEventSynchronize,152808
base,react_moa_mcts,h2d_stage,15,moa-map1,,254838,169223.0,240720,85615,sporadic,cudaEventSynchronize,153031
base,react_moa_mcts,h2d_stage,15,moa-map2,,272743,169223.0,240720,103520,sporadic,cudaEventSynchronize,154119
base,react_moa_mcts,h2d_stage,15,mcts-root,,267375,169223.0,240720,98152,sporadic,cudaEventSynchronize,147369
base,react_moa_mcts,h2d_stage,15,mcts-actor0,,269864,169223.0,240720,100641,sporadic,cudaEventSynchronize,152616
base,react_moa_mcts,h2d_stage,15,mcts-actor1,,255676,169223.0,240720,86453,sporadic,cudaEventSynchronize,147496
base,react_moa_mcts,h2d_stage,15,moa-reduce,,259947,169223.0,240720,90724,sporadic,cudaEventSynchronize,151528
base,react_moa_mcts,h2d_stage,15,mcts-critic,,296866,169223.0,240720,127643,sporadic,cudaEventSynchronize,147976
base,react_moa_mcts,h2d_stage,16,moa-map0,,373006,169223.0,240720,203783,sporadic,cudaEventSynchronize,149256
base,react_moa_mcts,h2d_stage,16,moa-map1,,341814,169223.0,240720,172591,sporadic,cudaEventSynchronize,144201
base,react_moa_mcts,h2d_stage,16,moa-map2,,331402,169223.0,240720,162179,sporadic,cudaEventSynchronize,150568
base,react_moa_mcts,h2d_stage,16,mcts-root,,292936,169223.0,240720,123713,sporadic,cudaEventSynchronize,146568
base,react_moa_mcts,h2d_stage,16,mcts-actor0,,266780,169223.0,240720,97557,sporadic,cudaEventSynchronize,150184
base,react_moa_mcts,h2d_stage,16,mcts-actor1,,310538,169223.0,240720,141315,sporadic,cudaEventSynchronize,153671
base,react_moa_mcts,h2d_stage,16,moa-reduce,,251319,169223.0,240720,82096,sporadic,cudaEventSynchronize,146569
base,react_moa_mcts,h2d_stage,16,mcts-critic,,255390,169223.0,240720,86167,sporadic,cudaEventSynchronize,148040
base,react_moa_mcts,h2d_stage,17,moa-map0,,259627,169223.0,240720,90404,sporadic,cudaEventSynchronize,155591
base,react_moa_mcts,h2d_stage,17,moa-map1,,255161,169223.0,240720,85938,sporadic,cudaEventSynchronize,154375
base,react_moa_mcts,h2d_stage,17,moa-map2,,267016,169223.0,240720,97793,sporadic,cudaEventSynchronize,153928
base,react_moa_mcts,h2d_stage,17,mcts-root,,320644,169223.0,240720,151421,sporadic,cudaEventSynchronize,147657
base,react_moa_mcts,h2d_stage,17,mcts-actor0,,286833,169223.0,240720,117610,sporadic,cudaEventSynchronize,153831
base,react_moa_mcts,h2d_stage,17,mcts-actor1,,257901,169223.0,240720,88678,sporadic,cudaEventSynchronize,151463
base,react_moa_mcts,h2d_stage,17,moa-reduce,,253130,169223.0,240720,83907,sporadic,cudaEventSynchronize,151624
base,react_moa_mcts,h2d_stage,17,mcts-critic,,277655,169223.0,240720,108432,sporadic,cudaEventSynchronize,152775
base,react_moa_mcts,h2d_stage,18,moa-map0,,280126,169223.0,240720,110903,sporadic,cudaEventSynchronize,151912
base,react_moa_mcts,h2d_stage,18,moa-map1,,248633,169223.0,240720,79410,sporadic,cudaEventSynchronize,148520
base,react_moa_mcts,h2d_stage,18,moa-map2,,253972,169223.0,240720,84749,sporadic,cudaEventSynchronize,155463
base,react_moa_mcts,h2d_stage,18,mcts-root,,250915,169223.0,240720,81692,sporadic,cudaEventSynchronize,153192
base,react_moa_mcts,h2d_stage,18,mcts-actor0,,256337,169223.0,240720,87114,sporadic,cudaEventSynchronize,154375
base,react_moa_mcts,h2d_stage,18,mcts-actor1,,245623,169223.0,240720,76400,sporadic,cudaEventSynchronize,146056
base,react_moa_mcts,h2d_stage,18,moa-reduce,,249074,169223.0,240720,79851,sporadic,cudaEventSynchronize,152200
base,react_moa_mcts,h2d_stage,18,mcts-critic,,246561,169223.0,240720,77338,sporadic,cudaEventSynchronize,150152
base,react_moa_mcts,h2d_stage,19,moa-map0,,252309,169223.0,240720,83086,sporadic,cudaEventSynchronize,154983
base,react_moa_mcts,h2d_stage,19,moa-map1,,247525,169223.0,240720,78302,sporadic,cudaEventSynchronize,149736
base,react_moa_mcts,h2d_stage,19,moa-map2,,255071,169223.0,240720,85848,sporadic,cudaEventSynchronize,156710
base,react_moa_mcts,h2d_stage,19,mcts-root,,248720,169223.0,240720,79497,sporadic,cudaEventSynchronize,149672
base,react_moa_mcts,h2d_stage,19,mcts-actor0,,264286,169223.0,240720,95063,sporadic,cudaEventSynchronize,153864
base,react_moa_mcts,h2d_stage,19,mcts-actor1,,244567,169223.0,240720,75344,sporadic,cudaEventSynchronize,147304
base,react_moa_mcts,h2d_stage,19,moa-reduce,,250156,169223.0,240720,80933,sporadic,cudaEventSynchronize,151016
base,react_moa_mcts,h2d_stage,19,mcts-critic,,251177,169223.0,240720,81954,sporadic,cudaEventSynchronize,153768
base,react_moa_mcts,weight_init,11,moa-map0,,173885,130127.5,163668,43758,sporadic,cudaLaunchKernel,7072
base,react_moa_mcts,weight_init,12,mcts-root,,170669,130127.5,163668,40542,sporadic,cudaLaunchKernel,7135
base,react_moa_mcts,weight_init,12,mcts-actor0,,166125,130127.5,163668,35998,sporadic,cudaLaunchKernel,7039
base,react_moa_mcts,weight_init,12,react-answer,,176951,130127.5,163668,46824,sporadic,cudaLaunchKernel,6688
base,react_moa_mcts,weight_init,12,mcts-critic,,171951,130127.5,163668,41824,sporadic,cudaLaunchKernel,7102
base,react_moa_mcts,weight_init,13,moa-map0,,173043,130127.5,163668,42916,sporadic,cudaLaunchKernel,6974
base,react_moa_mcts,weight_init,13,moa-map2,,168739,130127.5,163668,38612,sporadic,cudaLaunchKernel,7039
base,react_moa_mcts,weight_init,13,mcts-actor0,,165961,130127.5,163668,35834,sporadic,cudaLaunchKernel,7072
base,react_moa_mcts,weight_init,13,mcts-actor1,,164650,130127.5,163668,34522,sporadic,cudaLaunchKernel,7071
base,react_moa_mcts,weight_init,13,react-answer,,178151,130127.5,163668,48024,sporadic,cudaLaunchKernel,6687
base,react_moa_mcts,weight_init,14,react-plan,,166517,130127.5,163668,36390,sporadic,cudaLaunchKernel,5055
base,react_moa_mcts,weight_init,14,moa-map2,,163818,130127.5,163668,33690,sporadic,cudaLaunchKernel,7007
base,react_moa_mcts,weight_init,14,mcts-actor0,,207734,130127.5,163668,77606,sporadic,cudaLaunchKernel,7072
base,react_moa_mcts,weight_init,15,moa-map1,,180501,130127.5,163668,50374,sporadic,cudaLaunchKernel,7070
base,react_moa_mcts,weight_init,15,moa-map2,,195610,130127.5,163668,65482,sporadic,cudaLaunchKernel,7102
base,react_moa_mcts,weight_init,15,mcts-root,,172899,130127.5,163668,42772,sporadic,cudaLaunchKernel,7103
base,react_moa_mcts,weight_init,15,mcts-actor0,,164384,130127.5,163668,34256,sporadic,cudaLaunchKernel,7040
base,react_moa_mcts,weight_init,15,mcts-actor1,,168957,130127.5,163668,38830,sporadic,cudaLaunchKernel,7007
base,react_moa_mcts,weight_init,15,react-answer,,172526,130127.5,163668,42398,sporadic,cudaLaunchKernel,6751
base,react_moa_mcts,weight_init,15,mcts-critic,,204882,130127.5,163668,74754,sporadic,cudaLaunchKernel,6975
base,react_moa_mcts,weight_init,16,react-plan,,197193,130127.5,163668,67066,sporadic,cudaLaunchKernel,5087
base,react_moa_mcts,weight_init,16,moa-map0,,306518,130127.5,163668,176390,sporadic,cudaLaunchKernel,6975
base,react_moa_mcts,weight_init,16,moa-map1,,248802,130127.5,163668,118674,sporadic,cudaLaunchKernel,7071
base,react_moa_mcts,weight_init,16,moa-map2,,249744,130127.5,163668,119616,sporadic,cudaLaunchKernel,7039
base,react_moa_mcts,weight_init,16,mcts-root,,214319,130127.5,163668,84192,sporadic,cudaLaunchKernel,7070
base,react_moa_mcts,weight_init,16,mcts-actor0,,168973,130127.5,163668,38846,sporadic,cudaLaunchKernel,7070
base,react_moa_mcts,weight_init,17,moa-map0,,168266,130127.5,163668,38138,sporadic,cudaLaunchKernel,7038
base,react_moa_mcts,weight_init,17,mcts-root,,249366,130127.5,163668,119238,sporadic,cudaLaunchKernel,7103
base,react_moa_mcts,weight_init,17,mcts-actor0,,180124,130127.5,163668,49996,sporadic,cudaLaunchKernel,7103
base,react_moa_mcts,weight_init,17,mcts-actor1,,170193,130127.5,163668,40066,sporadic,cudaLaunchKernel,7070
base,react_moa_mcts,weight_init,17,mcts-critic,,187692,130127.5,163668,57564,sporadic,cudaLaunchKernel,7070
base,react_moa_mcts,weight_init,18,moa-map1,,169836,130127.5,163668,39708,sporadic,cudaLaunchKernel,7135
base,react_moa_mcts,mir_operator:RMSNormOp,0,mcts-actor0,8,348748,233961.0,282651,114787,warm_or_first_iteration,cudaEventRecord,18940
base,react_moa_mcts,mir_operator:RMSNormOp,1,mcts-root,6,365233,233961.0,282651,131272,sporadic,cudaLaunchKernel,19486
base,react_moa_mcts,mir_operator:RMSNormOp,12,mcts-root,6,313352,233961.0,282651,79391,sporadic,cudaLaunchKernel,19231
base,react_moa_mcts,mir_operator:RMSNormOp,12,mcts-actor1,6,290927,233961.0,282651,56966,sporadic,cudaLaunchKernel,19389
base,react_moa_mcts,mir_operator:RMSNormOp,12,moa-reduce,6,288379,233961.0,282651,54418,sporadic,cudaLaunchKernel,19196
base,react_moa_mcts,mir_operator:RMSNormOp,12,react-answer,6,308185,233961.0,282651,74224,sporadic,cudaLaunchKernel,17948
base,react_moa_mcts,mir_operator:RMSNormOp,12,mcts-critic,6,305267,233961.0,282651,71306,sporadic,cudaLaunchKernel,19070
base,react_moa_mcts,mir_operator:RMSNormOp,13,moa-map2,6,285019,233961.0,282651,51058,sporadic,cudaLaunchKernel,19260
base,react_moa_mcts,mir_operator:RMSNormOp,13,mcts-root,6,282799,233961.0,282651,48838,sporadic,cudaLaunchKernel,19453
base,react_moa_mcts,mir_operator:RMSNormOp,13,mcts-actor1,6,308072,233961.0,282651,74111,sporadic,cudaLaunchKernel,19292
base,react_moa_mcts,mir_operator:RMSNormOp,13,mcts-critic,6,283370,233961.0,282651,49409,sporadic,cudaLaunchKernel,19325
base,react_moa_mcts,mir_operator:RMSNormOp,14,react-plan,6,297317,233961.0,282651,63356,sporadic,cudaLaunchKernel,16031
base,react_moa_mcts,mir_operator:RMSNormOp,14,moa-map1,8,312680,233961.0,282651,78719,sporadic,cudaLaunchKernel,19003
base,react_moa_mcts,mir_operator:RMSNormOp,14,mcts-actor0,6,322294,233961.0,282651,88333,sporadic,cudaLaunchKernel,19421
base,react_moa_mcts,mir_operator:RMSNormOp,14,mcts-actor1,6,288850,233961.0,282651,54889,sporadic,cudaLaunchKernel,19388
base,react_moa_mcts,mir_operator:RMSNormOp,14,moa-reduce,6,309379,233961.0,282651,75418,sporadic,cudaLaunchKernel,19325
base,react_moa_mcts,mir_operator:RMSNormOp,14,mcts-critic,6,391051,233961.0,282651,157090,sporadic,cudaEventSynchronize,133483
base,react_moa_mcts,mir_operator:RMSNormOp,15,moa-map0,6,292299,233961.0,282651,58338,sporadic,cudaLaunchKernel,19357
base,react_moa_mcts,mir_operator:RMSNormOp,15,moa-map2,6,319292,233961.0,282651,85331,sporadic,cudaLaunchKernel,19133
base,react_moa_mcts,mir_operator:RMSNormOp,15,mcts-root,6,294292,233961.0,282651,60331,sporadic,cudaLaunchKernel,19519
base,react_moa_mcts,mir_operator:RMSNormOp,15,mcts-actor0,6,313908,233961.0,282651,79947,sporadic,cudaLaunchKernel,19418
base,react_moa_mcts,mir_operator:RMSNormOp,15,mcts-actor1,6,360587,233961.0,282651,126626,sporadic,cudaLaunchKernel,19388
base,react_moa_mcts,mir_operator:RMSNormOp,15,react-answer,6,290475,233961.0,282651,56514,sporadic,cudaLaunchKernel,17691
base,react_moa_mcts,mir_operator:RMSNormOp,15,react-answer,8,290786,233961.0,282651,56825,sporadic,cudaLaunchKernel,17535
base,react_moa_mcts,mir_operator:RMSNormOp,15,mcts-critic,6,355010,233961.0,282651,121049,sporadic,cudaLaunchKernel,19451
base,react_moa_mcts,mir_operator:RMSNormOp,16,react-plan,6,297744,233961.0,282651,63783,sporadic,cudaLaunchKernel,16030
base,react_moa_mcts,mir_operator:RMSNormOp,16,moa-map0,6,402330,233961.0,282651,168369,sporadic,cudaLaunchKernel,19390
base,react_moa_mcts,mir_operator:RMSNormOp,16,moa-map1,6,394624,233961.0,282651,160663,sporadic,cudaLaunchKernel,19359
base,react_moa_mcts,mir_operator:RMSNormOp,16,moa-map2,6,383497,233961.0,282651,149536,sporadic,cudaLaunchKernel,19357
base,react_moa_mcts,mir_operator:RMSNormOp,16,mcts-root,6,329094,233961.0,282651,95133,sporadic,cudaLaunchKernel,19388
base,react_moa_mcts,mir_operator:RMSNormOp,16,mcts-actor0,6,303403,233961.0,282651,69442,sporadic,cudaLaunchKernel,19293
base,react_moa_mcts,mir_operator:RMSNormOp,16,moa-reduce,6,299697,233961.0,282651,65736,sporadic,cudaLaunchKernel,19198
base,react_moa_mcts,mir_operator:RMSNormOp,16,react-answer,6,294392,233961.0,282651,60431,sporadic,cudaLaunchKernel,18014
base,react_moa_mcts,mir_operator:RMSNormOp,16,react-answer,8,297578,233961.0,282651,63617,sporadic,cudaLaunchKernel,17311
base,react_moa_mcts,mir_operator:RMSNormOp,16,mcts-critic,6,283837,233961.0,282651,49876,sporadic,cudaLaunchKernel,19163
base,react_moa_mcts,mir_operator:RMSNormOp,17,moa-map0,6,284331,233961.0,282651,50370,sporadic,cudaLaunchKernel,19422
base,react_moa_mcts,mir_operator:RMSNormOp,17,moa-map2,6,290764,233961.0,282651,56803,sporadic,cudaLaunchKernel,19326
base,react_moa_mcts,mir_operator:RMSNormOp,17,mcts-root,6,360645,233961.0,282651,126684,sporadic,cudaLaunchKernel,19389
base,react_moa_mcts,mir_operator:RMSNormOp,17,mcts-actor0,6,443756,233961.0,282651,209795,sporadic,cudaEventSynchronize,72115
base,react_moa_mcts,mir_operator:RMSNormOp,17,react-answer,6,284831,233961.0,282651,50870,sporadic,cudaLaunchKernel,17948
base,react_moa_mcts,mir_operator:RMSNormOp,17,mcts-critic,6,310600,233961.0,282651,76639,sporadic,cudaLaunchKernel,19164
base,react_moa_mcts,mir_operator:RMSNormOp,18,react-plan,6,294740,233961.0,282651,60779,sporadic,cudaLaunchKernel,16093
base,react_moa_mcts,mir_operator:RMSNormOp,18,mcts-root,6,287673,233961.0,282651,53712,sporadic,cudaLaunchKernel,19453
base,react_moa_mcts,mir_operator:RMSNormOp,18,mcts-actor1,6,402438,233961.0,282651,168477,sporadic,cudaEventSynchronize,19454
base,react_moa_mcts,mir_operator:RMSNormOp,19,mcts-root,6,282938,233961.0,282651,48977,sporadic,cudaLaunchKernel,19517
base,react_moa_mcts,mir_operator:RMSNormOp,19,react-answer,6,288119,233961.0,282651,54158,sporadic,cudaLaunchKernel,17693
base,react_moa_mcts,mir_operator:RMSNormOp,19,mcts-critic,6,361302,233961.0,282651,127341,sporadic,cudaEventSynchronize,69272
base,react_moa_mcts,inter_operator_dispatch,0,moa-map0,,9821,7379.0,9785,2442,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,0,moa-map2,,9949,7379.0,9785,2570,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,0,mcts-root,,11307,7379.0,9785,3928,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,0,mcts-actor0,,15889,7379.0,9785,8510,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,0,moa-reduce,,15244,7379.0,9785,7865,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,0,mcts-critic,,14704,7379.0,9785,7325,warm_or_first_iteration,,0
base,react_moa_mcts,inter_operator_dispatch,1,react-plan,,9952,7379.0,9785,2573,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,1,moa-map1,,14235,7379.0,9785,6856,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,1,mcts-root,,10488,7379.0,9785,3109,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,2,react-plan,,13236,7379.0,9785,5857,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,2,react-answer,,13213,7379.0,9785,5834,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,2,react-answer,,11865,7379.0,9785,4486,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,2,mcts-critic,,16304,7379.0,9785,8925,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,3,react-plan,,12307,7379.0,9785,4928,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,3,moa-map0,,13229,7379.0,9785,5850,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,3,moa-map1,,14477,7379.0,9785,7098,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,3,mcts-root,,13822,7379.0,9785,6443,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,3,mcts-actor1,,12908,7379.0,9785,5529,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,4,mcts-root,,13965,7379.0,9785,6586,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,5,react-plan,,16099,7379.0,9785,8720,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,5,moa-map1,,13158,7379.0,9785,5779,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,5,mcts-actor0,,15198,7379.0,9785,7819,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,5,moa-reduce,,19015,7379.0,9785,11636,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,5,mcts-critic,,15589,7379.0,9785,8210,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,6,react-plan,,16196,7379.0,9785,8817,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,6,react-plan,,10704,7379.0,9785,3325,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,6,react-answer,,14822,7379.0,9785,7443,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,7,react-plan,,10653,7379.0,9785,3274,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,react-plan,,14174,7379.0,9785,6795,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,moa-map0,,10071,7379.0,9785,2692,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,moa-map1,,14535,7379.0,9785,7156,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,moa-map2,,11771,7379.0,9785,4392,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,mcts-root,,15392,7379.0,9785,8013,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,mcts-actor1,,15266,7379.0,9785,7887,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,react-answer,,15412,7379.0,9785,8033,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,8,mcts-critic,,10506,7379.0,9785,3127,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,9,react-plan,,18604,7379.0,9785,11225,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,9,moa-map0,,17001,7379.0,9785,9622,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,9,moa-map0,,12826,7379.0,9785,5447,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,9,moa-map1,,15300,7379.0,9785,7921,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,9,mcts-critic,,10148,7379.0,9785,2769,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,react-plan,,9854,7379.0,9785,2475,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,react-plan,,12427,7379.0,9785,5048,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,moa-map0,,12805,7379.0,9785,5426,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,mcts-root,,14721,7379.0,9785,7342,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,mcts-actor0,,14929,7379.0,9785,7550,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,mcts-actor1,,15420,7379.0,9785,8041,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,moa-reduce,,15205,7379.0,9785,7826,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,moa-reduce,,13215,7379.0,9785,5836,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,10,mcts-critic,,14844,7379.0,9785,7465,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,11,mcts-actor0,,13964,7379.0,9785,6585,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,react-plan,,10453,7379.0,9785,3074,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,moa-map0,,10409,7379.0,9785,3030,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,moa-map1,,17200,7379.0,9785,9821,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,moa-map2,,10204,7379.0,9785,2825,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,moa-map2,,17786,7379.0,9785,10407,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-root,,11747,7379.0,9785,4368,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-root,,18816,7379.0,9785,11437,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-actor0,,10913,7379.0,9785,3534,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-actor0,,10279,7379.0,9785,2900,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-actor1,,11608,7379.0,9785,4229,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,moa-reduce,,10967,7379.0,9785,3588,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,react-answer,,12259,7379.0,9785,4880,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,12,mcts-critic,,12872,7379.0,9785,5493,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,react-plan,,21729,7379.0,9785,14350,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,react-plan,,20899,7379.0,9785,13520,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,react-plan,,10229,7379.0,9785,2850,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-map0,,12419,7379.0,9785,5040,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-map0,,19010,7379.0,9785,11631,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-map1,,20269,7379.0,9785,12890,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-map2,,11154,7379.0,9785,3775,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-map2,,22486,7379.0,9785,15107,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-root,,20329,7379.0,9785,12950,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-actor0,,11636,7379.0,9785,4257,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-actor1,,12386,7379.0,9785,5007,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-actor1,,10008,7379.0,9785,2629,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,moa-reduce,,10931,7379.0,9785,3552,sporadic,,0
